P_max,Omega,Gamma_e,Delta_1,number_of_fails,ComputTime
0.0048321770451383,15.9677132452021,1000.0,4.2,0,6133.95999622345
0.0048321664507678,15.9677138879041,1000.0,4.3,0,3235.9999089241
0.0048321551859318,15.9677125092755,1000.0,4.4,0,3150.40184211731
0.0048321436255949,15.9677181573039,1000.0,4.5,0,6068.63925528526
0.0048321320143041,15.9677191646883,1000.0,4.6,0,3011.69605398178
0.0048321200908878,15.9677160221228,1000.0,4.7,0,4579.69185066223
0.0048321079778098,15.9677205180191,1000.0,4.8,0,5456.18895292282
0.0048320955980576,15.9677192639062,1000.0,4.9,0,3092.26225328445
0.0048320829505925,15.9677208014151,1000.0,5.0,0,3091.30009937286
2.17305323653428e-05,0.152998197236558,0.01,5.1,0,340.198566436768
2.08784647221865e-05,0.152986074539227,0.01,5.2,0,314.652749300003
2.0085504749028e-05,0.153013982802693,0.01,5.3,0,296.320091724396
1.93528461830628e-05,0.153107661741866,0.01,5.4,0,303.465389251709
1.86173887916333e-05,0.153010466568513,0.01,5.5,0,300.643427371979
1.79645748735135e-05,0.153106337124102,0.01,5.6,0,321.292562484741
1.73400427743697e-05,0.153171942697598,0.01,5.7,0,302.913204431534
1.6750413899111e-05,0.153248620031217,0.01,5.8,0,316.162522315979
1.61758522056609e-05,0.153247915435994,0.01,5.9,0,294.61226272583
1.5627947157279e-05,0.153233718275203,0.01,6.0,0,309.67240357399
1.5116100574035e-05,0.153266636468817,0.01,6.1,0,290.161825895309
1.46263201501201e-05,0.153282680872589,0.01,6.2,0,304.764679670334
1.41785593115912e-05,0.153405866992249,0.01,6.3,0,375.071450710297
1.37199948142074e-05,0.153337938039306,0.01,6.4,0,283.455707550049
1.33145613870697e-05,0.1534655274672,0.01,6.5,0,347.045126199722
1.29142649164074e-05,0.153508373771312,0.01,6.6,0,310.329051494598
9.65153979341213e-57,0.704407868177512,0.01,6.7,0,282.28634595871
1.2160651083477e-05,0.153552420908218,0.01,6.8,0,308.150357961655
1.18032353960712e-05,0.153536937519114,0.01,6.9,0,306.067714214325
1.14656327592374e-05,0.153552003415507,0.01,7.0,0,327.471815109253
0.0,3.69260240149107,0.01,7.1,0,295.275646686554
1.08395297217169e-05,0.153633444442244,0.01,7.2,0,341.700607061386
1.05411186220837e-05,0.153637252805421,0.01,7.3,0,357.23112821579
1.02655366017922e-05,0.153726624896659,0.01,7.4,0,332.883437633514
9.99314483210947e-06,0.153751423217138,0.01,7.5,0,364.107906579971
9.73178721830105e-06,0.153778085825457,0.01,7.6,0,351.821844339371
9.47730587489946e-06,0.153775391884999,0.01,7.7,0,331.642250537872
9.24023044295466e-06,0.153840169059477,0.01,7.8,0,381.700157165527
9.00489902339459e-06,0.153838298737824,0.01,7.9,0,319.00904583931
8.77329737369009e-06,0.15378762145871,0.01,8.0,0,335.255610704422
8.5676303197228e-06,0.153903557323867,0.01,8.1,0,448.919563770294
8.34984059232182e-06,0.153825516206239,0.01,8.2,0,331.907030344009
8.16099832631933e-06,0.153960064740864,0.01,8.3,0,364.89480304718
7.95447543075018e-06,0.153841454350359,0.01,8.4,0,326.821843147278
6.80869931244565e-57,0.7046543928793,0.01,8.5,0,318.719023704529
7.59433344390509e-06,0.153940856790982,0.01,8.6,0,311.914145946503
7.42251036234398e-06,0.153979015483469,0.01,8.7,0,313.449581861496
7.25257033468439e-06,0.153971735465356,0.01,8.8,0,382.330074071884
6.78643067861433e-57,0.704497706688268,0.01,8.9,0,304.610460281372
6.93720111389448e-06,0.154046332525227,0.01,9.0,0,332.179287672043
6.77751453751159e-06,0.153964016115155,0.01,9.1,0,326.299084663391
6.63951026466625e-06,0.15408640207757,0.01,9.2,0,343.651597976685
6.50390942653955e-06,0.154183568611125,0.01,9.3,0,330.945650815964
6.36603293613069e-06,0.154195322601346,0.01,9.4,0,373.327912330627
6.22747929750133e-06,0.154139832198927,0.01,9.5,0,406.535945892334
6.10468703002969e-06,0.154239047963695,0.01,9.6,0,339.713675260544
5.97337934631016e-06,0.15416792357943,0.01,9.7,0,323.991239309311
5.85680190880109e-06,0.15424774043923,0.01,9.8,0,327.344266653061
5.74040414215405e-06,0.154279575274423,0.01,9.9,0,369.364593029022
5.6281913718534e-06,0.154321724556984,0.01,10.0,0,353.428354024887
3.00488101952318e-05,0.171359020886476,0.01122018,5.1,0,329.984327793121
2.88897491913134e-05,0.171406533805952,0.01122018,5.2,0,331.005651950836
2.78098264262536e-05,0.171495771153927,0.01122018,5.3,0,342.96799325943
2.67684331258516e-05,0.171507247438835,0.01122018,5.4,0,358.101703643799
2.57787713955379e-05,0.171496408878509,0.01122018,5.5,0,316.268372297287
2.486751597799e-05,0.171577204286555,0.01122018,5.6,0,297.50484585762
2.39927541020157e-05,0.171611194322044,0.01122018,5.7,0,302.881016492844
2.31620802718994e-05,0.171637827715984,0.01122018,5.8,0,315.04064655304
2.23772004033304e-05,0.171676786841925,0.01122018,5.9,0,329.34907579422
2.16372477433703e-05,0.171738238782155,0.01122018,6.0,0,308.858964681625
2.09351881903029e-05,0.171804829506968,0.01122018,6.1,0,309.167642354965
2.02558911705622e-05,0.171818161134353,0.01122018,6.2,0,295.783811092377
1.95856505462806e-05,0.171717882120221,0.01122018,6.3,0,301.848582983017
1.89837416180762e-05,0.171796281637759,0.01122018,6.4,0,290.623647928238
1.84205671286182e-05,0.171929792719813,0.01122018,6.5,0,309.68581700325
1.78642264484515e-05,0.171964841487165,0.01122018,6.6,0,371.303473711014
1.73066782573307e-05,0.171857012681734,0.01122018,6.7,0,288.814100503922
1.68241279848107e-05,0.172027548408471,0.01122018,6.8,0,360.735661506653
1.63368216883351e-05,0.172050969414976,0.01122018,6.9,0,290.937109708786
1.58584331829814e-05,0.172002380715861,0.01122018,7.0,0,292.348822593689
1.54316547640928e-05,0.172143168026326,0.01122018,7.1,0,299.307892084122
1.49953255458806e-05,0.172113264852643,0.01122018,7.2,0,325.512049436569
1.45856593090422e-05,0.172138049077791,0.01122018,7.3,0,302.355589866638
2.3914830232681699e-57,0.794279574039668,0.01122018,7.4,0,295.195373773575
1.38261736468444e-05,0.172259572740008,0.01122018,7.5,0,331.637770652771
1.34645680692476e-05,0.172290026161347,0.01122018,7.6,0,365.66340970993
1.31074284462083e-05,0.17225080348358,0.01122018,7.7,0,314.422378778458
1.27743694319042e-05,0.172286430056189,0.01122018,7.8,0,361.559880256653
1.24581344204302e-05,0.172353260548928,0.01122018,7.9,0,325.97824048996
1.21501755139049e-05,0.172392360422556,0.01122018,8.0,0,350.515508890152
1.18496157554656e-05,0.172399353503051,0.01122018,8.1,0,376.519994258881
1.15599639136604e-05,0.172404989964803,0.01122018,8.2,0,331.699086427689
1.12851724180121e-05,0.172446716711079,0.01122018,8.3,0,346.508312940598
1.10222365498127e-05,0.172505798977201,0.01122018,8.4,0,411.483540296555
1.07584760332239e-05,0.172476415977204,0.01122018,8.5,0,312.918759822845
1.05137073807775e-05,0.17253399306688,0.01122018,8.6,0,377.684107780457
1.026865051879e-05,0.172511533761811,0.01122018,8.7,0,333.683334589005
0.0,4.45819430953739,0.01122018,8.8,0,291.978867530823
9.81117624481008e-06,0.172540783495589,0.01122018,8.9,0,317.766483545303
9.60238359460044e-06,0.17263882217018,0.01122018,9.0,0,319.08807349205
9.39658672169052e-06,0.172698440701521,0.01122018,9.1,0,387.47913813591
5.86964781349458e-57,0.79092950206604,0.01122018,9.2,0,312.323252439499
8.99081625737709e-06,0.17267121086216,0.01122018,9.3,0,329.190483808517
8.79914030126168e-06,0.172673057731556,0.01122018,9.4,0,344.729919433594
8.61793017187026e-06,0.172722939245845,0.01122018,9.5,0,340.474343299866
8.4440735353287e-06,0.172791930340054,0.01122018,9.6,0,319.610295534134
8.27348698106288e-06,0.172837246186603,0.01122018,9.7,0,372.375560760498
8.10582670937688e-06,0.172855960315889,0.01122018,9.8,0,405.734825134277
7.94271701448357e-06,0.17286825564053,0.01122018,9.9,0,363.715741872788
7.78381830137091e-06,0.17287212019017,0.01122018,10.0,0,330.621001243591
4.14365952796033e-05,0.191980693993675,0.01258925,5.1,0,309.261697769165
3.98462004976958e-05,0.19205573843436,0.01258925,5.2,0,321.57635807991
3.83473325171236e-05,0.192131077471963,0.01258925,5.3,0,317.416971445084
3.68947943165051e-05,0.192096026667143,0.01258925,5.4,0,312.529337644577
3.55440447773959e-05,0.192123363988215,0.01258925,5.5,0,328.486757993698
3.42974900914887e-05,0.192246097578302,0.01258925,5.6,0,355.603384494782
3.30997259763588e-05,0.192312806289927,0.01258925,5.7,0,364.511421203613
3.19518093260219e-05,0.192336514733198,0.01258925,5.8,0,328.585338592529
3.08730410719752e-05,0.192394531236315,0.01258925,5.9,0,311.802874088287
2.98376690007237e-05,0.192412551209564,0.01258925,6.0,0,297.003741264343
2.88680118691644e-05,0.192482731857202,0.01258925,6.1,0,305.055288553238
2.79327967822463e-05,0.192503499373293,0.01258925,6.2,0,313.214662075043
2.70448192650267e-05,0.192532705234709,0.01258925,6.3,0,325.773763418198
2.61931286614938e-05,0.192538125932077,0.01258925,6.4,0,321.189620733261
2.53804990104124e-05,0.192540304552934,0.01258925,6.5,0,308.585057020187
2.46196573257204e-05,0.192604987265092,0.01258925,6.6,0,312.495686531067
2.39017224736764e-05,0.192708309756993,0.01258925,6.7,0,301.665085315704
2.31761714076083e-05,0.192629797614437,0.01258925,6.8,0,298.095748662949
2.25285798605598e-05,0.192769248312762,0.01258925,6.9,0,377.042513132095
2.18831171260633e-05,0.192783567027678,0.01258925,7.0,0,315.889834403992
2.12767291212021e-05,0.192856051831375,0.01258925,7.1,0,380.55565571785
2.06888265785421e-05,0.192892955511672,0.01258925,7.2,0,324.657196760178
2.01113758920678e-05,0.192855905451695,0.01258925,7.3,0,294.435107707977
1.95798428721301e-05,0.192940439133637,0.01258925,7.4,0,317.61878991127
1.90579389478493e-05,0.192959176741462,0.01258925,7.5,0,347.669681549072
1.85575549000948e-05,0.192982212437362,0.01258925,7.6,0,336.862986564636
2.28526770729114e-57,0.891240169655811,0.01258925,7.7,0,303.277420282364
1.7621389597833e-05,0.193069454010613,0.01258925,7.8,0,330.925275087357
1.7182621625266e-05,0.193129415632685,0.01258925,7.9,0,370.481421709061
1.67560276975715e-05,0.193161837397686,0.01258925,8.0,0,320.530956745148
1.63352199445922e-05,0.193127993463669,0.01258925,8.1,0,368.033973455429
1.59407407363146e-05,0.193166638630278,0.01258925,8.2,0,350.958850383759
1.55641251565364e-05,0.193229856259279,0.01258925,8.3,0,339.923583745956
1.51995505934907e-05,0.193283215599487,0.01258925,8.4,0,374.727407455444
1.48326145672789e-05,0.193226207983629,0.01258925,8.5,0,296.161536455154
1.44936067834016e-05,0.193280108051856,0.01258925,8.6,0,355.529898405075
1.41660179347093e-05,0.193331937246975,0.01258925,8.7,0,406.999853849411
1.38335031627297e-05,0.193258847150564,0.01258925,8.8,0,300.544667720795
1.35393467303894e-05,0.193400074188725,0.01258925,8.9,0,372.966978788376
1.324326750546e-05,0.193447094846295,0.01258925,9.0,0,321.804394245148
0.0,4.45819430953739,0.01258925,9.1,0,279.907297611237
1.26643901082481e-05,0.193408993944661,0.01258925,9.2,0,322.181390285492
1.23942624645268e-05,0.193435247943155,0.01258925,9.3,0,306.803748130798
1.21417590947982e-05,0.193541191291676,0.01258925,9.4,0,353.304740905762
4.9352280111431596e-57,0.888053683479756,0.01258925,9.5,0,289.099435091019
1.16363651896348e-05,0.193533538978057,0.01258925,9.6,0,326.187682390213
1.1407413876563e-05,0.193642840833681,0.01258925,9.7,0,336.570858001709
1.11691441481575e-05,0.193595551978195,0.01258925,9.8,0,342.730762481689
1.09514511150319e-05,0.193678866974566,0.01258925,9.9,0,317.387366294861
1.07323413344072e-05,0.19368293353848,0.01258925,10.0,0,352.235996723175
5.69088409389522e-05,0.215056656834389,0.01412538,5.1,0,317.439567089081
5.47449243274778e-05,0.215186775633014,0.01412538,5.2,0,312.480599880219
5.26761544345812e-05,0.215250095640447,0.01412538,5.3,0,297.108761072159
5.06923117239492e-05,0.215236771282456,0.01412538,5.4,0,297.877740621567
4.88515807055413e-05,0.215305170912645,0.01412538,5.5,0,308.412464618683
4.71159876322474e-05,0.215386929258275,0.01412538,5.6,0,307.753987312317
4.54622519221535e-05,0.21544018950105,0.01412538,5.7,0,292.080696344376
4.38841996984953e-05,0.215462794872709,0.01412538,5.8,0,312.588405132294
4.24049671409833e-05,0.215535470694966,0.01412538,5.9,0,340.657691478729
4.09969069539107e-05,0.215597467419301,0.01412538,6.0,0,359.496526241303
3.96483275036583e-05,0.215627007303286,0.01412538,6.1,0,305.510559558868
3.83476458210493e-05,0.215598558091142,0.01412538,6.2,0,298.001363039017
3.71555901609386e-05,0.215720458141204,0.01412538,6.3,0,313.585884571075
3.59906567563659e-05,0.215743776906822,0.01412538,6.4,0,309.369508743286
3.48727635817811e-05,0.21574074776578,0.01412538,6.5,0,317.394996881485
3.38410410646373e-05,0.215863138927857,0.01412538,6.6,0,311.915178775787
3.28271183059563e-05,0.215879370922036,0.01412538,6.7,0,321.752922773361
3.18597616386927e-05,0.215900800455693,0.01412538,6.8,0,305.811616659164
3.09279998445706e-05,0.215895033709816,0.01412538,6.9,0,298.191606044769
3.00644958963045e-05,0.216002720826519,0.01412538,7.0,0,298.128410577774
2.92271550820535e-05,0.216066993238929,0.01412538,7.1,0,294.428375244141
2.84123013814943e-05,0.216077108284661,0.01412538,7.2,0,364.187744855881
2.76381002323862e-05,0.216117601077138,0.01412538,7.3,0,309.084404468536
2.68994730359175e-05,0.216176318541183,0.01412538,7.4,0,366.184059381485
2.61892071732459e-05,0.216228956850152,0.01412538,7.5,0,310.453092813492
2.54938956755856e-05,0.216218124892591,0.01412538,7.6,0,311.190889596939
2.48439487419751e-05,0.216296192431832,0.01412538,7.7,0,320.007789134979
2.41951617465532e-05,0.216253347627368,0.01412538,7.8,0,324.605674266815
2.35804974709979e-05,0.21625819485555,0.01412538,7.9,0,337.95037984848
7.63497322806272e-57,0.995594033448022,0.01412538,8.0,0,291.104037284851
2.24329033104773e-05,0.216340171510654,0.01412538,8.1,0,312.682939767838
2.19066537295535e-05,0.21647094961386,0.01412538,8.2,0,340.560606956482
2.13797889085519e-05,0.216489702808903,0.01412538,8.3,0,347.87992143631
2.08750663831457e-05,0.216527460248516,0.01412538,8.4,0,373.799152135849
2.03889939123701e-05,0.216569953606368,0.01412538,8.5,0,348.314942359924
1.99116584830388e-05,0.21656152732372,0.01412538,8.6,0,356.359640836716
1.94630162842866e-05,0.216629567134072,0.01412538,8.7,0,377.496323347092
1.90094631226739e-05,0.216567191240403,0.01412538,8.8,0,327.489462137222
1.85959736164268e-05,0.216667269944083,0.01412538,8.9,0,353.978014230728
1.81918239015998e-05,0.21673785722144,0.01412538,9.0,0,433.511229276657
1.77860964001692e-05,0.216705692576919,0.01412538,9.1,0,323.439715862274
1.74113862776615e-05,0.216798295653386,0.01412538,9.2,0,372.533735752106
1.70364962343372e-05,0.216802912071831,0.01412538,9.3,0,337.355620384216
1.66620400057024e-05,0.216721963225939,0.01412538,9.4,0,336.804842710495
1.63270291443992e-05,0.216847925970793,0.01412538,9.5,0,310.747574090958
1.59792115446795e-05,0.216795616619648,0.01412538,9.6,0,309.610657453537
1.56665009214949e-05,0.216933722530176,0.01412538,9.7,0,363.075296163559
0.0,3.54861086490478,0.01412538,9.8,0,292.097392559052
1.50345541425557e-05,0.21692770303035,0.01412538,9.9,0,343.342118263245
1.47417019011656e-05,0.216998695654066,0.01412538,10.0,0,326.980945110321
7.78694846246994e-05,0.24098283668099,0.01584893,5.1,0,327.720996856689
7.48694680694248e-05,0.241057237564974,0.01584893,5.2,0,322.261677742004
7.20333252088163e-05,0.241114754813253,0.01584893,5.3,0,306.180161237717
6.93531332962662e-05,0.241163867392444,0.01584893,5.4,0,317.922892570496
6.68454876635271e-05,0.241263205229305,0.01584893,5.5,0,316.683120489121
6.44448661411785e-05,0.241299670631384,0.01584893,5.6,0,312.070589780808
6.21904955329629e-05,0.241376560464948,0.01584893,5.7,0,298.508528470993
6.0039579945307e-05,0.241419462369296,0.01584893,5.8,0,307.227428674698
5.79881346472511e-05,0.241434863658021,0.01584893,5.9,0,298.56650686264
5.60649891022116e-05,0.241510744347586,0.01584893,6.0,0,298.654606342316
5.4220839582813e-05,0.241543857452765,0.01584893,6.1,0,329.301955938339
5.24735238480955e-05,0.241594308452732,0.01584893,6.2,0,323.045023202896
5.08167517967685e-05,0.241662518366818,0.01584893,6.3,0,368.408210992813
4.92407525431699e-05,0.241737611371279,0.01584893,6.4,0,313.937767982483
4.77064124927338e-05,0.24171966260772,0.01584893,6.5,0,312.265354156494
4.62866259674655e-05,0.241833987284613,0.01584893,6.6,0,315.996855974197
4.49024186853851e-05,0.241860022517958,0.01584893,6.7,0,323.945760965347
4.35925690651098e-05,0.241926885548176,0.01584893,6.8,0,322.928150177002
4.2324424691207e-05,0.241942045851888,0.01584893,6.9,0,323.006438732147
4.11213918757103e-05,0.241992081120722,0.01584893,7.0,0,343.16698884964
3.99660904138123e-05,0.242030026361099,0.01584893,7.1,0,348.863868951798
3.88287535777765e-05,0.241957704731291,0.01584893,7.2,0,332.078920841217
3.77903672947545e-05,0.242076578671387,0.01584893,7.3,0,310.613693237305
3.67627819176745e-05,0.24207601681127,0.01584893,7.4,0,311.161981344223
3.58134832994007e-05,0.242219789987761,0.01584893,7.5,0,391.938987970352
3.48682446576808e-05,0.242229496322962,0.01584893,7.6,0,308.227988958359
3.39819305750114e-05,0.242329375752969,0.01584893,7.7,0,386.01843214035
3.31159643468738e-05,0.24237097693794,0.01584893,7.8,0,322.090368032455
3.22807478945607e-05,0.242402625876683,0.01584893,7.9,0,334.986523628235
3.14721041569902e-05,0.2424123466038,0.01584893,8.0,0,327.763855934143
3.0692282162852e-05,0.242415940120419,0.01584893,8.1,0,337.588042974472
2.9955581933646e-05,0.242487100416343,0.01584893,8.2,0,334.989238500595
4.15362802558051e-57,1.11641036013144,0.01584893,8.3,0,294.007796287537
2.85496545325779e-05,0.242574315264061,0.01584893,8.4,0,327.503204345703
2.78761417400471e-05,0.242578587128133,0.01584893,8.5,0,342.655161619186
2.72355980355695e-05,0.242631075439142,0.01584893,8.6,0,326.39741563797
2.66120329641074e-05,0.242656391253577,0.01584893,8.7,0,344.190848112106
2.6012319850631e-05,0.242695315649286,0.01584893,8.8,0,368.987376928329
2.54406584074776e-05,0.242777406985612,0.01584893,8.9,0,342.261566638947
2.48799233030014e-05,0.242813734302479,0.01584893,9.0,0,388.594663619995
2.43365545658221e-05,0.24284337107861,0.01584893,9.1,0,323.251140117645
2.38116255022355e-05,0.242877020340545,0.01584893,9.2,0,328.949419260025
2.32990094661798e-05,0.242882531493019,0.01584893,9.3,0,418.775233983994
2.28083953295848e-05,0.242922447026625,0.01584893,9.4,0,327.053689002991
2.23286297769544e-05,0.24293296724416,0.01584893,9.5,0,355.156866550446
