t,P,Marginal
-7.659531906381277,1.7953696044835989e-199,1.347675182371916e-94
-7.653530706141229,3.7152347728395334e-199,1.888602818394388e-94
-7.647529505901181,7.342432710323781e-199,2.6459470212391084e-94
-7.641528305661133,1.4916523139262395e-198,3.7060114808405665e-94
-7.635527105421085,3.0160991004136096e-198,5.189403962302432e-94
-7.629525905181037,6.0526088649753386e-198,7.2646266151756e-94
-7.623524704940989,1.223343593436857e-197,1.016703251964957e-93
-7.617523504700941,2.4354432504404287e-197,1.4225260288399915e-93
-7.611522304460893,4.886319312975305e-197,1.989808682624293e-93
-7.605521104220845,9.84121786836592e-197,2.7825790395134155e-93
-7.599519903980797,1.9667562813251648e-196,3.890171806003777e-93
-7.593518703740749,3.91678175739624e-196,5.43719784832091e-93
-7.587517503500701,7.858258507248642e-196,7.59742758736108e-93
-7.581516303260653,1.5649848761108045e-195,1.0613120081215506e-92
-7.575515103020605,3.116811878056945e-195,1.4821926628395588e-92
-7.569513902780557,6.2077198108734155e-195,2.0694327100673894e-92
-7.563512702540509,1.2386532948846105e-194,2.8885708601272787e-92
-7.557511502300461,2.4607932323185135e-194,4.030879403345143e-92
-7.551510302060413,4.8852568830475734e-194,5.6234345386691544e-92
-7.545509101820365,9.681980319540305e-194,7.843114212928671e-92
-7.539507901580317,1.917736283176297e-193,1.0936050018421278e-91
-7.533506701340269,3.792583946479669e-193,1.5244651001375623e-91
-7.5275055011002205,7.493771598325895e-193,2.124513678785274e-91
-7.5215043008601725,1.479834691570906e-192,2.959965303630038e-91
-7.5155031006201245,2.9169663631198986e-192,4.1228615331618054e-91
-7.5095019003800765,5.746808096747776e-192,5.741110620824671e-91
-7.5035007001400285,1.1523760827393815e-191,7.992416625045518e-91
-7.49749949989998,2.391306680506625e-191,1.1123599513980095e-90
-7.491498299659932,4.633507483751982e-191,1.5477385562752828e-90
-7.485497099419884,9.894152966382093e-191,2.152954654052857e-90
-7.479495899179836,1.9097010739510245e-190,2.9940371491038926e-90
-7.473494698939788,3.7730145781874354e-190,4.1625983154085245e-90
-7.46749349869974,7.246523027374249e-190,5.785712352012579e-90
-7.461492298459692,1.4894314151912264e-189,8.039595218818203e-90
-7.455491098219644,2.8872366761307195e-189,1.1168543410681531e-89
-7.449489897979596,5.973189152337806e-189,1.5511146332627065e-89
-7.443488697739548,1.1392791113796193e-188,2.153655603764002e-89
-7.4374874974995,2.229104622211101e-188,2.9894659754055498e-89
-7.431486297259452,4.4608608171063095e-188,4.148546575899919e-89
-7.425485097019404,8.850439366257695e-188,5.7555034529106825e-89
-7.419483896779356,1.734748581078868e-187,7.982807514786768e-89
-7.413482696539308,3.416538228506982e-187,1.1069117141701815e-88
-7.40748149629926,6.685625199627384e-187,1.5344590186253222e-88
-7.401480296059212,1.3196883065170305e-186,2.1265842174462972e-88
-7.395479095819164,2.602617938940886e-186,2.946421384626312e-88
-7.389477895579116,5.108780358903697e-186,4.08123973105553e-88
